Ref Des,Manufacturer,Part Number,Description,DNP,QAF,Currency,Lead Time
R434,Yageo,AC0402F*-*W820RL,"RES TK,820Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W820RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R435,Yageo,AC0402F*-*W820RL,"RES TK,820Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W820RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R446,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R447,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R448,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R468,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R671,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R672,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R713,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R729,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R730,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R736,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R737,Yageo,AC0402J*-*W1K5L,"RES TK,1.5Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W1K5L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R740,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R748,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R750,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R760,Yageo,AC0402J*-*W1K5L,"RES TK,1.5Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W1K5L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R767,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R769,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R772,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R780,KOA,RS73G1JT***5490B,"RES TK,549ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***5490B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R786,KOA,RS73G1JT***1001B,"RES TK,1Kohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***1001B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R790,KOA,RS73G1JT***5490B,"RES TK,549ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***5490B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R798,KOA,RS73G1JT***5490B,"RES TK,549ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***5490B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R815,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R820,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R822,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R826,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R834,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R850,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R853,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R855,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R881,YAGEO Corporation,AC0402J*-*W100KL,"RES TK,100Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W100KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R989,Yageo,AC0402F*-*W22KL,"RES TK,22Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W22KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1005,Yageo,AC0402F*-*W13KL,"RES TK,13Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W13KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1012,Yageo,AC0402F*-**16K5L,"RES TK,16.5Kohm,1%,100ppm/C,1/16W,0402,AC0402F*-**16K5L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1013,Yageo,AC0402F*-**16K5L,"RES TK,16.5Kohm,1%,100ppm/C,1/16W,0402,AC0402F*-**16K5L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1018,KOA,RS73G1JT***3300B,"RES TK,330Rohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***3300B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R1030,Yageo,AC0402F*-**9K76L,"RES TK,9.76Kohm,1%,100ppm/C,1/16W,0402,AC0402F*-**9K76L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1037,Yageo,AC0402F*-*W14K7L,"RES TK,14.7Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W14K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1038,Yageo,AC0402F*-*W14K7L,"RES TK,14.7Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W14K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1044,KOA,RS73G1JT***1331B,"RES TK,1.33Kohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***1331B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R1045,KOA,RS73G1JT***1331B,"RES TK,1.33Kohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***1331B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R1058,KOA,RS73G1JT***8870B,"RES TK,887ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***8870B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R1060,KOA,RS73G1JT***8870B,"RES TK,887ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***8870B,KOA",,4.0. FC eFuses Upgrade 2,EUR,
R1098,Yageo,AC0402J*-*W24KL,"RES TK,24Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W24KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1121,Yageo,AC0402J*-*W24KL,"RES TK,24Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W24KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1124,Yageo,AC0402J*-*W24KL,"RES TK,24Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W24KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1136,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1137,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1138,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1139,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1140,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1157,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1158,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1159,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1160,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1161,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1167,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1168,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1169,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1170,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1187,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1188,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1189,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1190,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1689,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1690,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1691,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1725,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1748,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1749,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1750,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1757,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1758,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1759,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1765,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1766,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1767,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1831,Bourns,CSS2H-2512R-L500F*,"RES MP,0.5mohm,1%,100ppm/C,6W,2512,CSS2H-2512R-L500F*,BOURN",,4.0. FC eFuses Upgrade 2,EUR,
R1835,Murata Manufacturing Co Ltd,NCU18XH103F6SRB,"NTC,10Kohm,1%,0.1W,0603,NCU18XH103F6S**,MUR",,4.0. FC eFuses Upgrade 2,EUR,
R1839,Yageo,AC0402F*-*W20KL,"RES TK,20Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W20KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1840,Yageo,AC0402J*-*W2K2L,"RES TK,2.2Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W2K2L,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1847,Yageo,AC0603J*-**100RL,"RES TK,100Rohm,5%,100ppm/C,1/10W,0603,AC0603J*-**100RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1851,Yageo,AC0402J*-*W24KL,"RES TK,24Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W24KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1867,Yageo,AC1206F*-**30RL,"RES TK,30Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-**30RL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
R1965,Yageo,AC0402F*-*W22KL,"RES TK,22Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W22KL,YAGEO",,4.0. FC eFuses Upgrade 2,EUR,
U69,Infineon,BTS7012-1EPA,"SFET HS,PROFET+2,BTS7012-1EPA,1x,10.8mohm,TSDSO-EP-14,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U83,Infineon,BTG70008A-1ESW,"SFET HS,PROFET WG,BTG70008A-1ESW,1x,0.9mohm,TSDSO-EP-24,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U89,Infineon,BTG70008A-1ESW,"SFET HS,PROFET WG,BTG70008A-1ESW,1x,0.9mohm,TSDSO-EP-24,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U90,Infineon,BTG70008A-1ESW,"SFET HS,PROFET WG,BTG70008A-1ESW,1x,0.9mohm,TSDSO-EP-24,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U95,Infineon,BTS7008-2EPA,"SFET HS,PROFET+2,BTS7008-2EPA,2x,9mohm,TSDSO-EP-14,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U96,Infineon,BTS7008-2EPA,"SFET HS,PROFET+2,BTS7008-2EPA,2x,9mohm,TSDSO-EP-14,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U98,Infineon,BTS7008-2EPA,"SFET HS,PROFET+2,BTS7008-2EPA,2x,9mohm,TSDSO-EP-14,IFX",,4.0. FC eFuses Upgrade 2,EUR,
U136,Infineon,BTS7030-2EPA,"SFET HS,PROFET+2,BTS7030-2EPA,2x,12.5mohm,TSDSO-EP-14,IFX",,4.0. FC eFuses Upgrade 2,EUR,
C905,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Upgrade 3,USD,
C929,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Upgrade 3,USD,
C930,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Upgrade 3,USD,
C932,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Upgrade 3,USD,
C934,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Upgrade 3,USD,
C951,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C952,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1008,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1053,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1054,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1056,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1058,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1062,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1382,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1408,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1412,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Upgrade 3,EUR,
C1460,AVX,KAF15AR71H223KT,"CAP CE ST,22nF,10%,50V,X7R,0603,KAF15AR71H223KT,AVX",DNP,4.0. FC eFuses Upgrade 3,JPY,
C1461,AVX,KAF15AR71H223KT,"CAP CE ST,22nF,10%,50V,X7R,0603,KAF15AR71H223KT,AVX",DNP,4.0. FC eFuses Upgrade 3,JPY,
C1480,Murata,GCJ188R71H473KA12*,"CAP CE ST,47nF,10%,50V,X7R,0603,GCJ188R71H473KA12*,MUR",,4.0. FC eFuses Upgrade 3,JPY,
C1492,Murata,GCJ188R71H473KA12*,"CAP CE ST,47nF,10%,50V,X7R,0603,GCJ188R71H473KA12*,MUR",DNP,4.0. FC eFuses Upgrade 3,JPY,
C1494,Murata,GCJ188R71H473KA12*,"CAP CE ST,47nF,10%,50V,X7R,0603,GCJ188R71H473KA12*,MUR",,4.0. FC eFuses Upgrade 3,JPY,
D111,Nexperia,BAW56W-Q,"DIO SW CA,90V,150mA,2x,BAW56W-Q,SOT323 (SC70),NXPRIA",,4.0. FC eFuses Upgrade 3,EUR,
D124,Nexperia,BAS21J-Q*,"DIO SW,300V,250mA,BAS21J-Q*,SOD323F (SC90),NXPRIA",,4.0. FC eFuses Upgrade 3,EUR,
D143,Nexperia,BAS21J-Q*,"DIO SW,300V,250mA,BAS21J-Q*,SOD323F (SC90),NXPRIA",,4.0. FC eFuses Upgrade 3,EUR,
D144,Nexperia,BAS21J-Q*,"DIO SW,300V,250mA,BAS21J-Q*,SOD323F (SC90),NXPRIA",,4.0. FC eFuses Upgrade 3,EUR,
D146,Nexperia,BAS21J-Q*,"DIO SW,300V,250mA,BAS21J-Q*,SOD323F (SC90),NXPRIA",,4.0. FC eFuses Upgrade 3,EUR,
QA18,Nexperia,PUMD9-Q,"TR DIG,NPN/PNP,PUMD9-Q,2x,10/47Kohm,100mA,50V,SOT363 (SC88),NXPRIA",,4.0. FC eFuses Upgrade 3,EUR,
R88,Yageo,AC1210F*-*W100RL,"RES TK,100Rohm,1%,100ppm/C,1W,1210,AC1210F*-*W100RL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R645,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R651,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R727,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R773,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R775,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R778,Yageo,AC0402J*-*W1K5L,"RES TK,1.5Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W1K5L,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R810,KOA,RS73G1JT***3300B,"RES TK,330Rohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***3300B,KOA",,4.0. FC eFuses Upgrade 3,EUR,
R832,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R856,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R857,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R859,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R861,Yageo,AC0805J*-*W47RL,"RES TK,47Rohm,5%,100ppm/C,1/4W,0805,AC0805J*-*W47RL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R971,KOA,RS73G1JT***1001B,"RES TK,1Kohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***1001B,KOA",,4.0. FC eFuses Upgrade 3,EUR,
R977,KOA,RS73G1JT***1431B,"RES TK,1.43Kohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***1431B,KOA",,4.0. FC eFuses Upgrade 3,EUR,
R1003,Yageo,AC0402F*-*W22KL,"RES TK,22Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W22KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R1014,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R1015,Yageo,AC0402F*-**16K5L,"RES TK,16.5Kohm,1%,100ppm/C,1/16W,0402,AC0402F*-**16K5L,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R1039,Yageo,AC0402F*-**9K76L,"RES TK,9.76Kohm,1%,100ppm/C,1/16W,0402,AC0402F*-**9K76L,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R1040,Yageo,AC0402F*-*W14K7L,"RES TK,14.7Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W14K7L,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R1062,KOA,RS73G1JT***8870B,"RES TK,887ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***8870B,KOA",,4.0. FC eFuses Upgrade 3,EUR,
R1064,KOA,RS73G1JT***8870B,"RES TK,887ohm,0.1%,50ppm/C,1/5W,0603,RS73G1JT***8870B,KOA",,4.0. FC eFuses Upgrade 3,EUR,
R1096,Yageo,AC0402J*-*W24KL,"RES TK,24Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W24KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
R1125,Yageo,AC0402J*-*W24KL,"RES TK,24Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W24KL,YAGEO",,4.0. FC eFuses Upgrade 3,EUR,
